id,label
1_7972_3_head,1
1_5639_3_head,1
0_724_1_helmet,0
0_799_2_helmet,0
1_4425_3_head,1
0_6558_3_helmet,0
1_4658_2_head,1
0_766_2_helmet,0
1_5326_3_head,1
1_1358_2_head,1
0_733_2_helmet,0
0_7182__helmet,0
1_4264_3_head,1
1_5078_3_head,1
1_4148_head,1
0_4661_3_helmet,0
0_5298__helmet,0
0_5361_3_helmet,0
1_4506_2_head,1
0_1131_3_helmet,0
1_1997_2_head,1
1_1301_1_head,1
0_1164_3_helmet,0
1_4019_2_head,1
0_1692_2_helmet,0
1_4506_3_head,1
0_3380_3_helmet,0
1_3088_head,1
1_4149_head,1
0_653_1_helmet,0
1_1997_3_head,1
1_1519_3_head,1
0_606_1_helmet,0
0_6485_3_helmet,0
0_6871_3_helmet,0
0_1640_3_helmet,0
1_2395_2_head,1
1_4531_3_head,1
0_1149_2_helmet,0
1_3818_2_head,1
1_3496_2_head,1
1_5550_3_head,1
0_177_1_helmet,0
1_8004_3_head,1
1_2395_3_head,1
1_1336_1_head,1
1_3620_head,1
0_669_3_helmet,0
1_2879_2_head,1
1_6489_3_head,1
1_4253_3_head,1
0_696_3_helmet,0
1_3818_3_head,1
0_160_2_helmet,0
1_1753_3_head,1
1_973_3_head,1
1_6196_3_head,1
0_188_1_helmet,0
0_1730_3_helmet,0
1_1612_3_head,1
1_948_1_head,1
0_1093_2_helmet,0
1_4312_3_head,1
0_5535_3_helmet,0
0_4035_3_helmet,0
1_2938_2_head,1
1_1277_1_head,1
1_8145_3_head,1
0_4060_3_helmet,0
1_7927_3_head,1
1_4312_2_head,1
1_1170_3_head,1
1_8338_3_head,1
1_1612_2_head,1
1_4470_3_head,1
0_6284_3_helmet,0
0_2081_3_helmet,0
0_3581_3_helmet,0
0_4711_3_helmet,0
0_5211_3_helmet,0
0_1748_2_helmet,0
1_3845_head,1
1_5344_3_head,1
1_4158_3_head,1
1_4325_2_head,1
1_3282_3_head,1
1_4447_3_head,1
1_6971_3_head,1
1_2581_2_head,1
1_194_3_head,1
0_761_2_helmet,0
1_1240_1_head,1
1_1458_2_head,1
0_789_1_helmet,0
0_734_2_helmet,0
1_3282_2_head,1
1_4447_2_head,1
0_776_1_helmet,0
1_1625_3_head,1
0_6901_3_helmet,0
0_723_1_helmet,0
1_5139_3_head,1
0_6954_3_helmet,0
0_1136_3_helmet,0
0_4699_3_helmet,0
0_1695_2_helmet,0
0_1163_3_helmet,0
1_4719_2_head,1
1_4226_head,1
1_4564_3_head,1
1_7833_3_head,1
0_4666_3_helmet,0
0_654_1_helmet,0
0_6823_3_helmet,0
1_4719_3_head,1
1_4227_head,1
0_6482_3_helmet,0
0_601_1_helmet,0
0_6876_3_helmet,0
1_3180_head,1
1_4041_head,1
0_643_2_helmet,0
0_6428_3_helmet,0
0_616_2_helmet,0
0_2687_3_helmet,0
0_7128_3_helmet,0
1_1706_3_head,1
1_4564_2_head,1
1_4231_3_head,1
0_4117_3_helmet,0
1_3396_2_head,1
1_911_3_head,1
1_4553_2_head,1
0_4142_3_helmet,0
0_5849_3_helmet,0
1_5532_3_head,1
1_2495_2_head,1
0_167_2_helmet,0
1_1129_1_head,1
0_3857_3_helmet,0
1_7804_3_head,1
1_3728_head,1
1_3689_3_head,1
1_2970_head,1
0_170_1_helmet,0
1_5250_3_head,1
0_2109_3_helmet,0
0_198_2_helmet,0
1_6389_3_head,1
1_7195_3_head,1
0_3409_3_helmet,0
1_4922_2_head,1
1_560_3_head,1
1_3369_2_head,1
1_7317_3_head,1
0_4486_3_helmet,0
1_2617_3_head,1
0_1329_3_helmet,0
0_5186_3_helmet,0
0_1420_2_helmet,0
1_3676_2_head,1
1_7608_3_head,1
1_6414_3_head,1
0_5179_3_helmet,0
0_1881_2_helmet,0
1_5943_3_head,1
0_1475_2_helmet,0
0_1383_3_helmet,0
1_3114_3_head,1
0_857_2_helmet,0
0_2432_3_helmet,0
1_3885_2_head,1
0_355_3_helmet,0
1_6669_3_head,1
1_2617_2_head,1
0_2893_3_helmet,0
0_802_2_helmet,0
0_2467_3_helmet,0
0_6637_3_helmet,0
0_840_1_helmet,0
0_409_2_helmet,0
1_3114_2_head,1
0_2839_3_helmet,0
0_815_1_helmet,0
0_1304_2_helmet,0
1_3123_2_head,1
1_2208_head,1
0_1351_2_helmet,0
1_4084_3_head,1
1_3641_3_head,1
1_235_3_head,1
1_4367_head,1
0_1458_3_helmet,0
0_1346_1_helmet,0
0_390_1_helmet,0
0_6113_3_helmet,0
1_3641_2_head,1
1_6423_3_head,1
1_1584_2_head,1
0_378_2_helmet,0
1_2209_head,1
1_3123_3_head,1
1_4915_2_head,1
0_387_2_helmet,0
1_557_3_head,1
0_3616_3_helmet,0
0_885_3_helmet,0
1_2142_2_head,1
0_471_3_helmet,0
0_2343_3_helmet,0
1_4366_head,1
0_424_3_helmet,0
1_3762_3_head,1
0_1231_1_helmet,0
0_4280_3_helmet,0
1_3000_2_head,1
1_4836_3_head,1
0_1378__helmet,0
0_1226_2_helmet,0
0_1971_3_helmet,0
0_1585_3_helmet,0
0_1273_2_helmet,0
1_2703_2_head,1
1_7561_3_head,1
0_2234_3_helmet,0
0_3734_3_helmet,0
0_218_1_helmet,0
0_2261_3_helmet,0
1_3762_2_head,1
0_3761_3_helmet,0
1_980_1_head,1
1_2703_3_head,1
0_958_3_helmet,0
1_3905_head,1
1_4836_2_head,1
1_2061_2_head,1
0_6064_3_helmet,0
1_3595_head,1
1_4801_2_head,1
1_6028_3_head,1
1_2056_2_head,1
0_1557_2_helmet,0
1_1490_2_head,1
0_4905_3_helmet,0
1_3037_3_head,1
1_1288_1_head,1
1_6537_3_head,1
1_2549_2_head,1
0_6715_3_helmet,0
0_3349__helmet,0
0_596_1_helmet,0
1_321_3_head,1
0_288_3_helmet,0
0_6740_3_helmet,0
1_3528_2_head,1
1_7556_3_head,1
0_975_2_helmet,0
0_581_2_helmet,0
1_2549_3_head,1
0_222_3_helmet,0
0_920_2_helmet,0
1_6255_3_head,1
0_569_1_helmet,0
0_3045_3_helmet,0
1_3037_2_head,1
1_7108_3_head,1
1_6314_3_head,1
0_1427_2_helmet,0
1_2408_3_head,1
0_1384_3_helmet,0
1_3614_3_head,1
0_1886_2_helmet,0
1_7899_3_head,1
1_2675_2_head,1
0_1879_2_helmet,0
0_5181_3_helmet,0
0_4875_3_helmet,0
1_4940_3_head,1
1_2886_2_head,1
1_2408_2_head,1
0_6630_3_helmet,0
0_847_1_helmet,0
1_3176_3_head,1
0_5110__helmet,0
0_6665_3_helmet,0
0_812_1_helmet,0
1_6169_3_head,1
0_850_2_helmet,0
0_3135_3_helmet,0
0_419_1_helmet,0
0_307_3_helmet,0
1_3507_head,1
0_805_2_helmet,0
0_2894_3_helmet,0
1_7342_3_head,1
1_2300_head,1
1_535_3_head,1
1_2166_head,1
1_3623_2_head,1
0_1303_2_helmet,0
1_5916_3_head,1
1_1968_2_head,1
0_7121__helmet,0
1_4784_3_head,1
0_882_3_helmet,0
0_476_3_helmet,0
1_2642_2_head,1
0_380_2_helmet,0
1_2167_head,1
1_2301_head,1
1_1183_1_head,1
0_423_3_helmet,0
0_2344_3_helmet,0
0_368_1_helmet,0
0_3644_3_helmet,0
1_4977_3_head,1
0_828_3_helmet,0
1_3141_2_head,1
1_4784_2_head,1
0_6114_3_helmet,0
1_1968_3_head,1
0_397_1_helmet,0
0_489_3_helmet,0
1_3623_3_head,1
0_6141_3_helmet,0
0_1221_2_helmet,0
0_6651__helmet,0
1_2761_3_head,1
0_5778_3_helmet,0
0_1923_3_helmet,0
0_4278_3_helmet,0
1_2003_2_head,1
0_1274_2_helmet,0
0_1976_3_helmet,0
1_4854_2_head,1
0_1989_3_helmet,0
1_2992_2_head,1
1_6562_3_head,1
1_3700_2_head,1
0_5787_3_helmet,0
1_109_3_head,1
0_4287_3_helmet,0
0_1528_3_helmet,0
0_208_2_helmet,0
1_8392_3_head,1
1_4854_3_head,1
1_2761_2_head,1
1_3700_3_head,1
0_3733_3_helmet,0
0_554_3_helmet,0
0_2266_3_helmet,0
0_3766_3_helmet,0
1_3062_2_head,1
0_501_3_helmet,0
1_3737_3_head,1
0_1259_3_helmet,0
0_4902_3_helmet,0
1_1390_2_head,1
1_6237_3_head,1
1_3055_2_head,1
0_4957_3_helmet,0
1_4690_2_head,1
1_3228_3_head,1
0_1505_2_helmet,0
1_1097_1_head,1
1_2756_2_head,1
1_4193_head,1
1_7534_3_head,1
0_4509_3_helmet,0
0_972_2_helmet,0
0_586_2_helmet,0
0_2517_3_helmet,0
0_270_3_helmet,0
1_97_3_head,1
0_927_2_helmet,0
1_7749_3_head,1
1_3737_2_head,1
0_225_3_helmet,0
0_591_1_helmet,0
0_2949_3_helmet,0
1_2756_3_head,1
1_4192_head,1
0_6747_3_helmet,0
1_3228_2_head,1
0_579_2_helmet,0
1_3235_head,1
1_421_3_head,1
1_4863_2_head,1
0_4102_3_helmet,0
0_5402_3_helmet,0
0_6154__helmet,0
1_5731_3_head,1
1_1157_1_head,1
1_3479_head,1
1_2696_2_head,1
1_3804_2_head,1
0_1607_3_helmet,0
1_2865_3_head,1
0_5809_3_helmet,0
1_4750_2_head,1
1_2389_2_head,1
1_3195_2_head,1
0_684_3_helmet,0
1_5053_3_head,1
0_3817_3_helmet,0
0_172_2_helmet,0
0_6319_3_helmet,0
1_1532_2_head,1
1_3195_3_head,1
0_3449_3_helmet,0
0_165_1_helmet,0
1_1250_3_head,1
1_4032_2_head,1
1_2865_2_head,1
1_7689_3_head,1
1_4767_3_head,1
0_1123_3_helmet,0
1_4176_head,1
1_4005_2_head,1
0_1176_3_helmet,0
0_1680_2_helmet,0
1_2852_2_head,1
0_4626_3_helmet,0
0_1189_3_helmet,0
1_5064_3_head,1
1_3833_3_head,1
0_5373_3_helmet,0
1_4005_3_head,1
0_6836_3_helmet,0
0_641_1_helmet,0
1_2852_3_head,1
1_4767_2_head,1
0_614_1_helmet,0
1_4177_head,1
1_4994_3_head,1
1_5706_3_head,1
0_656_2_helmet,0
1_1160_1_head,1
1_8252_3_head,1
0_2692_3_helmet,0
0_603_2_helmet,0
1_3833_2_head,1
0_3392_3_helmet,0
1_4126_2_head,1
0_4704_3_helmet,0
1_2971_2_head,1
1_43_3_head,1
1_1426_2_head,1
1_3973_head,1
1_5458_3_head,1
1_4422_head,1
0_5251_3_helmet,0
1_3081_3_head,1
0_4751_3_helmet,0
1_4439_2_head,1
1_7282_3_head,1
0_1001_3_helmet,0
1_901_1_head,1
1_8413_3_head,1
1_3910_3_head,1
1_4644_2_head,1
0_774_2_helmet,0
0_5345__helmet,0
1_3081_2_head,1
1_4423_head,1
0_721_2_helmet,0
1_4645_head,1
1_2971_3_head,1
0_763_1_helmet,0
1_3910_2_head,1
1_2782_2_head,1
0_6941_3_helmet,0
0_736_1_helmet,0
1_1043_1_head,1
1_8371_3_head,1
0_1725_3_helmet,0
1_7959_3_head,1
1_5612_3_head,1
0_1770_3_helmet,0
1_1074_1_head,1
1_1411_3_head,1
0_1079_2_helmet,0
0_5520_3_helmet,0
1_1373_2_head,1
0_5981_3_helmet,0
1_4880_2_head,1
0_6291_3_helmet,0
1_936_1_head,1
1_4111_2_head,1
0_3935_3_helmet,0
1_6938_3_head,1
1_2946_2_head,1
1_1411_2_head,1
0_3594_3_helmet,0
1_4673_3_head,1
0_2094_3_helmet,0
1_1209_1_head,1
0_1600_3_helmet,0
1_1550_2_head,1
1_2489_2_head,1
1_2807_2_head,1
1_6879_3_head,1
1_3571_head,1
0_1655_3_helmet,0
1_4050_2_head,1
1_3866_3_head,1
0_1109_2_helmet,0
0_4150_3_helmet,0
0_162_1_helmet,0
1_3695_3_head,1
0_629_3_helmet,0
1_4050_3_head,1
1_3716_head,1
1_4732_2_head,1
1_8207_3_head,1
0_175_2_helmet,0
0_3810_3_helmet,0
1_1135_1_head,1
0_683_3_helmet,0
1_7818_3_head,1
1_3866_2_head,1
0_1678_2_helmet,0
1_1078_3_head,1
1_4218_head,1
0_4674_3_helmet,0
1_2111_head,1
1_4067_3_head,1
0_1124_3_helmet,0
0_1687_2_helmet,0
1_1567_3_head,1
0_1171_3_helmet,0
1_4705_2_head,1
0_651_2_helmet,0
0_604_2_helmet,0
1_4578_2_head,1
0_6831_3_helmet,0
0_646_1_helmet,0
1_5997_3_head,1
1_2830_2_head,1
0_6490_3_helmet,0
0_613_1_helmet,0
0_158_3_helmet,0
1_7582_3_head,1
1_3972_2_head,1
0_1006_3_helmet,0
1_4339_2_head,1
1_2082_3_head,1
1_8313_3_head,1
1_1021_1_head,1
0_1053_3_helmet,0
0_5203_3_helmet,0
0_4703_3_helmet,0
1_4626_2_head,1
0_5256_3_helmet,0
0_4756_3_helmet,0
1_3781_3_head,1
1_5358_3_head,1
0_1206__helmet,0
1_2082_2_head,1
0_764_1_helmet,0
1_497_3_head,1
1_1639_3_head,1
1_8471_3_head,1
1_963_1_head,1
1_3972_3_head,1
0_6946_3_helmet,0
0_731_1_helmet,0
1_4339_3_head,1
1_3781_2_head,1
1_2913_2_head,1
0_773_2_helmet,0
1_1326_3_head,1
1_1444_2_head,1
0_726_2_helmet,0
0_6518_3_helmet,0
1_3025_head,1
0_1788_3_helmet,0
1_2924_2_head,1
0_4072_3_helmet,0
0_5986_3_helmet,0
1_1122_head,1
1_4382_head,1
1_4611_3_head,1
0_5979_3_helmet,0
0_1722_3_helmet,0
1_8446_3_head,1
1_954_1_head,1
1_5112_3_head,1
0_1081_2_helmet,0
0_6269_3_helmet,0
1_4611_2_head,1
1_2924_3_head,1
1_1016_1_head,1
0_3539_3_helmet,0
1_5670_3_head,1
0_6296_3_helmet,0
0_2039_3_helmet,0
0_4917_3_helmet,0
1_1294_1_head,1
0_4942_3_helmet,0
0_1219_3_helmet,0
1_7737_3_head,1
0_1545_2_helmet,0
1_7228_3_head,1
1_5390_3_head,1
0_265_3_helmet,0
0_2502_3_helmet,0
0_593_2_helmet,0
0_967_2_helmet,0
0_3002_3_helmet,0
0_2557_3_helmet,0
1_6249_3_head,1
0_932_2_helmet,0
0_3057_3_helmet,0
1_4493_3_head,1
0_539_2_helmet,0
1_3256_3_head,1
0_6707_3_helmet,0
1_3165_head,1
0_584_1_helmet,0
1_2728_2_head,1
0_2909_3_helmet,0
0_998_2_helmet,0
1_3534_2_head,1
0_1936_3_helmet,0
1_3261_3_head,1
0_1234_2_helmet,0
0_1597_3_helmet,0
0_4238_3_helmet,0
0_5738_3_helmet,0
0_1261_2_helmet,0
0_1568_3_helmet,0
1_1835_3_head,1
0_4292_3_helmet,0
0_5792_3_helmet,0
1_7062_3_head,1
0_6023_3_helmet,0
1_2505_head,1
0_248_2_helmet,0
0_541_3_helmet,0
0_6089_3_helmet,0
0_3726_3_helmet,0
0_2226_3_helmet,0
1_2200_3_head,1
1_2562_2_head,1
0_3773_3_helmet,0
1_6992_3_head,1
0_2273_3_helmet,0
1_6642_3_head,1
1_2050_head,1
0_1354_1_helmet,0
1_4587_3_head,1
1_3342_3_head,1
1_1598_3_head,1
1_736_3_head,1
1_4359_head,1
0_1316_2_helmet,0
1_7141_3_head,1
1_2323_2_head,1
1_4098_3_head,1
0_1343_2_helmet,0
1_2441_3_head,1
0_328_1_helmet,0
0_3604_3_helmet,0
1_4909_2_head,1
1_4587_2_head,1
1_2051_head,1
0_395_2_helmet,0
0_2304_3_helmet,0
0_463_3_helmet,0
1_3342_2_head,1
0_897_3_helmet,0
0_3651_3_helmet,0
0_436_3_helmet,0
0_382_1_helmet,0
1_4098_2_head,1
1_7623_3_head,1
1_2441_2_head,1
1_1598_2_head,1
1_4358_head,1
1_1916_2_head,1
0_868_3_helmet,0
1_7614_3_head,1
1_2476_2_head,1
0_1467_2_helmet,0
1_1921_2_head,1
0_1893_2_helmet,0
1_8085_3_head,1
0_1391_3_helmet,0
1_3375_2_head,1
0_4860_3_helmet,0
0_4494_3_helmet,0
0_852_1_helmet,0
0_6625_3_helmet,0
1_1921_3_head,1
1_3108_2_head,1
0_807_1_helmet,0
0_6670_3_helmet,0
1_2476_3_head,1
0_845_2_helmet,0
1_3417_2_head,1
0_2475_3_helmet,0
0_3175_3_helmet,0
0_459_1_helmet,0
0_2881_3_helmet,0
0_810_2_helmet,0
1_2169_3_head,1
1_3375_3_head,1
0_312_3_helmet,0
1_3431_head,1
1_3234_3_head,1
0_1517_2_helmet,0
1_2028_3_head,1
1_6734_3_head,1
1_3556_2_head,1
1_4393_2_head,1
0_4910_3_helmet,0
1_3049_2_head,1
1_7037_3_head,1
0_583_1_helmet,0
0_6700_3_helmet,0
1_6056_3_head,1
1_2028_2_head,1
1_3234_2_head,1
1_1693_3_head,1
0_594_2_helmet,0
0_2505_3_helmet,0
0_529_1_helmet,0
0_3005_3_helmet,0
0_960_2_helmet,0
0_262_3_helmet,0
1_6549_3_head,1
1_2537_2_head,1
0_2550_3_helmet,0
0_3050_3_helmet,0
0_935_2_helmet,0
0_237_3_helmet,0
0_1224_1_helmet,0
0_1299_2_helmet,0
1_5829_3_head,1
1_2500_2_head,1
1_115_3_head,1
0_4295_3_helmet,0
0_5795_3_helmet,0
1_4563_head,1
0_1233_2_helmet,0
0_1931_3_helmet,0
1_3203_2_head,1
0_1266_2_helmet,0
0_1590_3_helmet,0
1_4848_2_head,1
0_1964_3_helmet,0
0_5284__helmet,0
0_2221_3_helmet,0
0_546_3_helmet,0
0_258_1_helmet,0
0_2274_3_helmet,0
0_513_3_helmet,0
1_3203_3_head,1
0_918_3_helmet,0
1_6703_3_head,1
0_1813_3_helmet,0
1_2423_2_head,1
0_1311_2_helmet,0
1_2341_3_head,1
1_1974_2_head,1
1_2158_head,1
1_5584_3_head,1
0_1344_2_helmet,0
1_3320_2_head,1
1_6142_3_head,1
1_1787_3_head,1
1_4251_head,1
0_1418_3_helmet,0
1_4037_head,1
1_3442_3_head,1
0_1353_1_helmet,0
1_7123_3_head,1
1_2341_2_head,1
1_4798_2_head,1
0_385_1_helmet,0
0_5279__helmet,0
0_338_2_helmet,0
1_2159_head,1
1_2423_3_head,1
0_6153_3_helmet,0
1_3442_2_head,1
0_890_3_helmet,0
1_4287_2_head,1
0_392_2_helmet,0
0_431_3_helmet,0
0_4832_3_helmet,0
1_2669_2_head,1
1_3317_3_head,1
0_4898_3_helmet,0
1_6308_3_head,1
1_2376_2_head,1
0_1435_2_helmet,0
1_1943_3_head,1
1_763_3_head,1
0_1396_3_helmet,0
1_3608_3_head,1
0_4439_3_helmet,0
0_1894_2_helmet,0
1_3317_2_head,1
1_7369_3_head,1
0_340_3_helmet,0
0_842_2_helmet,0
1_2669_3_head,1
0_315_3_helmet,0
0_817_2_helmet,0
0_2886_3_helmet,0
0_3172_3_helmet,0
1_7676_3_head,1
1_2414_2_head,1
0_855_1_helmet,0
0_6622_3_helmet,0
0_2879_3_helmet,0
1_3539_head,1
0_449_2_helmet,0
1_1943_2_head,1
0_800_1_helmet,0
0_6677_3_helmet,0
1_2367_2_head,1
0_670_1_helmet,0
1_772_3_head,1
0_6807_3_helmet,0
1_3619_3_head,1
1_2405_3_head,1
0_625_1_helmet,0
0_3309_3_helmet,0
0_698_2_helmet,0
0_6852_3_helmet,0
0_2609_3_helmet,0
1_2678_2_head,1
1_6606_3_head,1
1_7894_3_head,1
1_3464_2_head,1
0_7159_3_helmet,0
0_667_2_helmet,0
0_632_2_helmet,0
1_2405_2_head,1
0_1112_3_helmet,0
1_7667_3_head,1
1_3619_2_head,1
0_1147_3_helmet,0
1_2367_3_head,1
1_1952_2_head,1
1_3306_2_head,1
0_5317_3_helmet,0
0_4642_3_helmet,0
1_2678_3_head,1
0_5342_3_helmet,0
1_3497_head,1
1_3331_2_head,1
1_2290_head,1
1_3453_3_head,1
0_3873_3_helmet,0
0_6328_3_helmet,0
1_2432_2_head,1
1_5595_3_head,1
1_4199_head,1
1_1965_2_head,1
1_3058_head,1
0_6382_3_helmet,0
0_5433_3_helmet,0
1_3453_2_head,1
1_4296_2_head,1
0_5466_3_helmet,0
0_4166_3_helmet,0
0_7106__helmet,0
1_2291_head,1
1_2350_2_head,1
1_7132_3_head,1
0_1636_3_helmet,0
1_4198_head,1
1_745_3_head,1
1_4789_2_head,1
0_1195_2_helmet,0
1_3212_2_head,1
1_6070_3_head,1
1_4859_2_head,1
1_895_3_head,1
1_5838_3_head,1
0_797_3_helmet,0
1_7773_3_head,1
0_3951_3_helmet,0
1_2511_2_head,1
1_4859_3_head,1
1_3570_2_head,1
1_6712_3_head,1
0_1741_3_helmet,0
0_1048_2_helmet,0
0_5511_3_helmet,0
1_1846_3_head,1
0_4044_3_helmet,0
0_745_2_helmet,0
0_3281_3_helmet,0
0_710_2_helmet,0
1_1871_3_head,1
1_4265_head,1
0_752_1_helmet,0
0_6925_3_helmet,0
0_6584_3_helmet,0
1_7539_3_head,1
0_707_1_helmet,0
0_6970_3_helmet,0
0_7084_3_helmet,0
0_4735_3_helmet,0
1_7744_3_head,1
1_2526_2_head,1
0_1739_2_helmet,0
0_4760_3_helmet,0
1_133_3_head,1
1_3547_3_head,1
1_4382_3_head,1
1_3225_2_head,1
1_4264_head,1
0_1793_2_helmet,0
0_1065_3_helmet,0
0_660_2_helmet,0
1_6106_3_head,1
1_2178_2_head,1
1_3364_2_head,1
0_688_1_helmet,0
1_3406_3_head,1
1_3888_3_head,1
0_677_1_helmet,0
0_6800_3_helmet,0
1_6419_3_head,1
1_2467_2_head,1
0_622_1_helmet,0
0_6855_3_helmet,0
1_1930_2_head,1
0_169_3_helmet,0
1_8094_3_head,1
1_6664_3_head,1
0_4610_3_helmet,0
0_5310_3_helmet,0
1_3406_2_head,1
1_3888_2_head,1
1_2178_3_head,1
0_1115_3_helmet,0
1_2305_2_head,1
1_3119_2_head,1
0_1140_3_helmet,0
1_2332_2_head,1
0_618_3_helmet,0
0_6385_3_helmet,0
1_2450_3_head,1
1_238_3_head,1
0_3821_3_helmet,0
1_6653_3_head,1
0_2180_3_helmet,0
1_4091_head,1
0_3480_3_helmet,0
0_1631_3_helmet,0
0_1192_2_helmet,0
1_1907_2_head,1
0_1664_3_helmet,0
1_2332_3_head,1
1_3151_head,1
1_4918_2_head,1
1_4596_2_head,1
1_6131_3_head,1
0_5434_3_helmet,0
1_3353_2_head,1
0_1138_2_helmet,0
1_3431_3_head,1
0_5461_3_helmet,0
0_5895_3_helmet,0
0_4161_3_helmet,0
0_790_3_helmet,0
0_3903_3_helmet,0
1_2573_3_head,1
0_6258_3_helmet,0
1_1824_3_head,1
1_604_3_head,1
1_7073_3_head,1
1_3512_2_head,1
0_2008_3_helmet,0
0_3508_3_helmet,0
0_5516_3_helmet,0
1_2211_3_head,1
0_5543_3_helmet,0
1_6983_3_head,1
1_2573_2_head,1
0_5948_3_helmet,0
0_1713_3_helmet,0
1_3512_3_head,1
1_3405_head,1
1_479_3_head,1
1_3895_head,1
1_6012_3_head,1
1_2202_head,1
0_3279_3_helmet,0
0_755_1_helmet,0
1_3525_3_head,1
0_2779_3_helmet,0
0_6922_3_helmet,0
0_700_1_helmet,0
1_1285_1_head,1
0_742_2_helmet,0
0_3286_3_helmet,0
0_7029_3_helmet,0
1_2544_2_head,1
0_717_2_helmet,0
0_1037_3_helmet,0
1_1182_3_head,1
1_2203_head,1
0_5232_3_helmet,0
1_2544_3_head,1
1_3758_3_head,1
0_5267_3_helmet,0
0_291_1_helmet,0
1_3954_3_head,1
1_945_1_head,1
0_279_2_helmet,0
0_6047_3_helmet,0
1_5103_3_head,1
0_984_3_helmet,0
1_2935_2_head,1
0_570_3_helmet,0
1_1300_3_head,1
0_2217_3_helmet,0
0_286_2_helmet,0
0_3717_3_helmet,0
0_525_3_helmet,0
0_2242_3_helmet,0
1_1462_2_head,1
1_5892_3_head,1
0_1907_3_helmet,0
0_1205_2_helmet,0
0_1952_3_helmet,0
1_1007_1_head,1
0_1250_2_helmet,0
1_2124_head,1
1_4162_3_head,1
0_254_3_helmet,0
1_1455_3_head,1
0_956_2_helmet,0
0_2533_3_helmet,0
0_201_3_helmet,0
0_903_2_helmet,0
0_2992_3_helmet,0
1_3545_head,1
0_2566_3_helmet,0
1_4484_head,1
0_6736_3_helmet,0
1_4328_2_head,1
0_508_2_helmet,0
0_2599_3_helmet,0
1_1030_1_head,1
1_2093_3_head,1
1_8302_3_head,1
0_2938_3_helmet,0
0_6763_3_helmet,0
1_1628_2_head,1
1_2902_2_head,1
1_3790_2_head,1
1_4485_head,1
0_1228_3_helmet,0
1_3722_head,1
0_5087_3_helmet,0
0_4973_3_helmet,0
1_2093_2_head,1
0_4578_3_helmet,0
1_808_3_head,1
0_1521_2_helmet,0
0_1282_3_helmet,0
1_972_1_head,1
1_8460_3_head,1
1_5134_3_head,1
0_497_1_helmet,0
0_6614_3_helmet,0
1_2821_3_head,1
0_863_1_helmet,0
1_3011_head,1
0_836_1_helmet,0
1_4714_2_head,1
0_389_3_helmet,0
1_1116_head,1
1_1113_1_head,1
0_874_2_helmet,0
0_480_2_helmet,0
0_2411_3_helmet,0
0_376_3_helmet,0
1_4569_3_head,1
0_468_1_helmet,0
1_3840_2_head,1
0_821_2_helmet,0
0_2444_3_helmet,0
0_1403_2_helmet,0
1_3276_head,1
1_1576_2_head,1
1_1117_head,1
1_4714_3_head,1
1_2821_2_head,1
1_1214_3_head,1
1_3840_3_head,1
0_4804_3_helmet,0
0_2335_3_helmet,0
0_319_1_helmet,0
0_2360_3_helmet,0
1_2187_2_head,1
0_407_3_helmet,0
0_6130_3_helmet,0
1_4723_3_head,1
1_3684_2_head,1
1_6868_3_head,1
1_2816_2_head,1
0_859_3_helmet,0
1_2187_3_head,1
1_7809_3_head,1
0_1365_1_helmet,0
0_4381_3_helmet,0
1_2498_3_head,1
1_2816_3_head,1
0_1327_2_helmet,0
1_3684_3_head,1
0_1825_3_helmet,0
1_7198_3_head,1
0_1372_2_helmet,0
1_6384_3_head,1
1_4723_2_head,1
0_1870_3_helmet,0
0_1484_3_helmet,0
0_281_2_helmet,0
0_2210_3_helmet,0
1_4662_2_head,1
1_3083_head,1
0_983_3_helmet,0
0_577_3_helmet,0
1_4100_3_head,1
0_269_1_helmet,0
1_1184_head,1
1_4324_head,1
0_296_1_helmet,0
0_6015_3_helmet,0
0_929_3_helmet,0
1_7948_3_head,1
1_3936_2_head,1
1_4891_3_head,1
1_5603_3_head,1
0_3340__helmet,0
1_1065_1_head,1
1_1185_head,1
1_4100_2_head,1
1_2957_2_head,1
1_6929_3_head,1
1_4143_head,1
1_4662_3_head,1
1_1400_2_head,1
1_65_3_head,1
0_1202_2_helmet,0
1_4891_2_head,1
0_1257_2_helmet,0
0_1955_3_helmet,0
1_8435_3_head,1
1_927_1_head,1
0_6731_3_helmet,0
1_7293_3_head,1
0_6764_3_helmet,0
1_8402_3_head,1
1_2793_3_head,1
1_910_1_head,1
0_518_1_helmet,0
0_3034_3_helmet,0
1_2685_head,1
0_951_2_helmet,0
1_4137_2_head,1
1_2960_2_head,1
1_5449_3_head,1
0_1573_2_helmet,0
0_1285_3_helmet,0
1_1052_1_head,1
1_699_3_head,1
1_3090_2_head,1
0_4580_3_helmet,0
0_4974_3_helmet,0
0_371_3_helmet,0
0_873_2_helmet,0
0_3116_3_helmet,0
0_2416_3_helmet,0
0_487_2_helmet,0
0_324_3_helmet,0
0_826_2_helmet,0
0_3143_3_helmet,0
1_1514_2_head,1
0_490_1_helmet,0
0_864_1_helmet,0
1_4014_2_head,1
0_478_2_helmet,0
1_2843_2_head,1
0_831_1_helmet,0
0_1358_3_helmet,0
1_4985_3_head,1
1_8243_3_head,1
1_1171_1_head,1
0_4856_3_helmet,0
1_3822_2_head,1
1_4014_3_head,1
0_4408_3_helmet,0
1_4776_2_head,1
